order_id,complaint_id,complaint_type,complaint_date,resolution_time_hours
O55819,C004187,Food Quality,2025-10-04,17
O55822,C004188,Late Delivery,2025-12-07,29
O55862,C004189,Late Delivery,2025-12-25,19
O55867,C004190,Food Quality,2025-10-09,17
O55876,C004191,Refund Not Processed,2025-11-03,33
O55915,C004192,App Issue,2025-11-12,15
O55924,C004193,Food Quality,2025-11-06,4
O55927,C004194,App Issue,2025-11-24,5
O55943,C004195,Late Delivery,2025-10-21,22
O55951,C004196,Late Delivery,2025-10-15,42
O55956,C004197,Food Quality,2025-12-01,34
O55982,C004198,Late Delivery,2025-11-11,16
O55984,C004199,App Issue,2025-10-02,5
O55994,C004200,App Issue,2025-11-29,4
O56018,C004201,Payment Failure,2025-10-17,44
O56033,C004202,Late Delivery,2025-11-15,15
O56055,C004203,App Issue,2025-10-16,34
O56066,C004204,Food Quality,2025-12-16,37
O56097,C004205,Refund Not Processed,2025-11-19,45
O56102,C004206,Food Quality,2025-11-10,21
O56108,C004207,Late Delivery,2025-11-07,26
O56113,C004208,App Issue,2025-11-26,25
O56124,C004209,App Issue,2025-10-31,5
O56130,C004210,Refund Not Processed,2025-12-09,43
O56158,C004211,Late Delivery,2025-10-14,33
O56179,C004212,Refund Not Processed,2025-12-01,18
O56200,C004213,Food Quality,2025-12-18,26
O56209,C004214,App Issue,2025-10-08,16
O56215,C004215,App Issue,2025-11-02,19
O56223,C004216,Late Delivery,2025-10-04,16
O56234,C004217,App Issue,2025-10-12,46
O56237,C004218,App Issue,2025-12-04,19
O56259,C004219,Payment Failure,2025-10-26,40
O56273,C004220,App Issue,2025-10-29,28
O56304,C004221,Late Delivery,2025-10-23,25
O56329,C004222,App Issue,2025-11-21,46
O56344,C004223,Late Delivery,2025-10-11,47
O56367,C004224,Late Delivery,2025-11-25,29
O56382,C004225,Refund Not Processed,2025-11-30,15
O56387,C004226,Refund Not Processed,2025-11-15,40
O56397,C004227,Payment Failure,2025-12-18,33
O56423,C004228,Late Delivery,2025-10-05,10
O56428,C004229,Late Delivery,2025-11-09,29
O56431,C004230,Wrong Item,2025-12-23,30
O56456,C004231,Payment Failure,2025-12-10,47
O56509,C004232,App Issue,2025-11-10,19
O56515,C004233,Payment Failure,2025-11-08,9
O56541,C004234,App Issue,2025-12-09,8
O56548,C004235,App Issue,2025-12-05,41
O56553,C004236,Late Delivery,2025-12-28,24
O56563,C004237,App Issue,2025-11-18,40
O56564,C004238,Late Delivery,2025-11-15,15
O56568,C004239,Late Delivery,2025-11-09,34
O56587,C004240,Food Quality,2025-11-15,36
O56617,C004241,Late Delivery,2025-10-19,30
O56627,C004242,Refund Not Processed,2025-11-22,44
O56628,C004243,Late Delivery,2025-10-05,5
O56642,C004244,Payment Failure,2025-10-16,38
O56648,C004245,Refund Not Processed,2025-10-19,5
O56663,C004246,Late Delivery,2025-11-21,34
O56681,C004247,Late Delivery,2025-12-10,20
O56732,C004248,App Issue,2025-11-23,23
O56733,C004249,App Issue,2025-11-24,37
O56738,C004250,Food Quality,2025-11-30,40
O56739,C004251,Food Quality,2025-10-19,14
O56748,C004252,Late Delivery,2025-12-09,16
O56757,C004253,Refund Not Processed,2025-10-24,4
O56766,C004254,Food Quality,2025-12-03,5
O56792,C004255,Refund Not Processed,2025-10-15,21
O56797,C004256,App Issue,2025-12-07,41
O56827,C004257,Food Quality,2025-11-24,14
O56857,C004258,Late Delivery,2025-11-08,41
O56860,C004259,Late Delivery,2025-12-14,19
O56865,C004260,Missing Item,2025-12-22,34
O56880,C004261,App Issue,2025-12-10,14
O56882,C004262,Wrong Item,2025-10-12,4
O56886,C004263,Refund Not Processed,2025-10-15,31
O56890,C004264,Late Delivery,2025-11-20,6
O56903,C004265,App Issue,2025-12-06,18
O56920,C004266,Refund Not Processed,2025-10-25,12
O56929,C004267,Food Quality,2025-10-23,9
O56936,C004268,Refund Not Processed,2025-12-09,6
O56948,C004269,App Issue,2025-11-28,19
O56955,C004270,Late Delivery,2025-12-22,26
O56969,C004271,App Issue,2025-12-20,26
O56982,C004272,Refund Not Processed,2025-10-29,30
O56999,C004273,Payment Failure,2025-10-11,9
O57017,C004274,Refund Not Processed,2025-12-19,13
O57043,C004275,Refund Not Processed,2025-11-03,19
O57049,C004276,Refund Not Processed,2025-10-24,21
O57080,C004277,Late Delivery,2025-11-30,31
O57091,C004278,Late Delivery,2025-10-16,22
O57094,C004279,Wrong Item,2025-12-26,11
O57106,C004280,Wrong Item,2025-11-08,10
O57123,C004281,Refund Not Processed,2025-12-06,44
O57130,C004282,Food Quality,2025-12-08,18
O57136,C004283,App Issue,2025-10-13,25
O57141,C004284,Payment Failure,2025-12-17,24
O57194,C004285,Payment Failure,2025-12-20,38
O57207,C004286,Late Delivery,2025-10-01,46
O57219,C004287,Late Delivery,2025-10-24,39
O57224,C004288,Refund Not Processed,2025-12-11,22
O57245,C004289,Late Delivery,2025-10-17,8
O57247,C004290,Food Quality,2025-12-13,6
O57254,C004291,Late Delivery,2025-12-27,41
O57255,C004292,Missing Item,2025-11-02,11
O57258,C004293,Refund Not Processed,2025-12-10,40
O57267,C004294,Refund Not Processed,2025-12-28,20
O57291,C004295,Food Quality,2025-11-11,9
O57331,C004296,Refund Not Processed,2025-11-17,18
O57382,C004297,Wrong Item,2025-10-01,27
O57384,C004298,Late Delivery,2025-11-08,7
O57398,C004299,Missing Item,2025-11-17,25
O57419,C004300,Missing Item,2025-11-17,34
O57443,C004301,Food Quality,2025-11-07,41
O57454,C004302,Refund Not Processed,2025-10-02,31
O57455,C004303,Food Quality,2025-11-10,7
O57478,C004304,Refund Not Processed,2025-11-02,47
O57481,C004305,Payment Failure,2025-11-05,33
O57509,C004306,Food Quality,2025-10-03,36
O57518,C004307,Wrong Item,2025-12-03,20
O57523,C004308,App Issue,2025-10-06,32
O57547,C004309,Late Delivery,2025-10-15,14
O57560,C004310,App Issue,2025-11-20,15
O57585,C004311,Refund Not Processed,2025-10-19,44
O57593,C004312,Food Quality,2025-12-26,22
O57594,C004313,Food Quality,2025-11-03,9
O57622,C004314,Missing Item,2025-12-07,25
O57630,C004315,Late Delivery,2025-10-03,14
O57632,C004316,Late Delivery,2025-10-08,14
O57657,C004317,Refund Not Processed,2025-10-01,21
O57661,C004318,Refund Not Processed,2025-11-07,46
O57666,C004319,Late Delivery,2025-12-14,23
O57672,C004320,Late Delivery,2025-12-02,14
O57675,C004321,Payment Failure,2025-12-04,36
O57685,C004322,Food Quality,2025-10-09,44
O57730,C004323,Payment Failure,2025-12-15,24
O57761,C004324,Late Delivery,2025-12-28,46
O57770,C004325,App Issue,2025-12-13,24
O57775,C004326,App Issue,2025-10-30,6
O57811,C004327,Late Delivery,2025-11-17,26
O57818,C004328,Late Delivery,2025-11-30,9
O57819,C004329,Refund Not Processed,2025-12-14,36
O57821,C004330,Late Delivery,2025-11-03,38
O57823,C004331,Wrong Item,2025-12-29,23
O57851,C004332,Food Quality,2025-10-26,14
O57883,C004333,Payment Failure,2025-10-05,46
O57890,C004334,Wrong Item,2025-11-25,21
O57934,C004335,Food Quality,2025-11-19,25
O57936,C004336,Payment Failure,2025-12-04,43
O57947,C004337,Late Delivery,2025-11-20,23
O57962,C004338,Late Delivery,2025-10-12,18
O57975,C004339,Payment Failure,2025-10-11,37
O57979,C004340,Late Delivery,2025-12-11,25
O57982,C004341,Refund Not Processed,2025-12-12,47
O58013,C004342,Refund Not Processed,2025-10-21,7
O58050,C004343,Wrong Item,2025-12-24,40
O58129,C004344,Payment Failure,2025-11-20,10
O58155,C004345,Late Delivery,2025-12-22,45
O58190,C004346,Late Delivery,2025-10-01,17
O58205,C004347,App Issue,2025-12-13,35
O58206,C004348,Refund Not Processed,2025-10-12,17
O58224,C004349,Wrong Item,2025-10-09,26
O58241,C004350,Refund Not Processed,2025-11-09,24
O58256,C004351,Late Delivery,2025-10-28,16
O58275,C004352,Refund Not Processed,2025-11-06,10
O58279,C004353,Refund Not Processed,2025-10-17,38
O58296,C004354,Food Quality,2025-11-24,40
O58315,C004355,Wrong Item,2025-11-05,34
O58319,C004356,Refund Not Processed,2025-12-19,26
O58352,C004357,Food Quality,2025-11-30,9
O58366,C004358,Late Delivery,2025-12-26,5
O58369,C004359,Refund Not Processed,2025-10-16,14
O58384,C004360,Late Delivery,2025-10-18,40
O58389,C004361,Missing Item,2025-12-06,42
O58397,C004362,Late Delivery,2025-11-12,16
O58398,C004363,App Issue,2025-12-10,37
O58428,C004364,Refund Not Processed,2025-10-07,25
O58458,C004365,Late Delivery,2025-11-10,34
O58497,C004366,Late Delivery,2025-12-22,31
O58499,C004367,Late Delivery,2025-10-10,15
O58527,C004368,Payment Failure,2025-11-07,27
O58548,C004369,Late Delivery,2025-11-15,32
O58574,C004370,Refund Not Processed,2025-10-09,4
O58588,C004371,Missing Item,2025-10-24,47
O58601,C004372,Wrong Item,2025-12-17,19
O58602,C004373,Late Delivery,2025-11-26,46
O58609,C004374,Late Delivery,2025-11-21,14
O58631,C004375,Late Delivery,2025-10-18,36
O58640,C004376,Payment Failure,2025-12-11,28
O58683,C004377,Late Delivery,2025-11-21,6
O58691,C004378,App Issue,2025-11-22,9
O58694,C004379,Late Delivery,2025-10-31,27
O58703,C004380,Refund Not Processed,2025-12-07,45
O58722,C004381,Late Delivery,2025-12-28,7
O58757,C004382,Refund Not Processed,2025-12-06,46
O58771,C004383,Late Delivery,2025-11-25,4
O58774,C004384,Food Quality,2025-11-29,10
O58816,C004385,App Issue,2025-10-17,34
O58833,C004386,App Issue,2025-12-15,15
O58834,C004387,Food Quality,2025-11-25,5
O58835,C004388,Refund Not Processed,2025-10-14,43
O58840,C004389,Late Delivery,2025-10-14,37
O58844,C004390,Refund Not Processed,2025-10-24,28
O58875,C004391,Payment Failure,2025-10-28,44
O58880,C004392,Food Quality,2025-10-28,17
O58906,C004393,Food Quality,2025-10-07,45
O58915,C004394,Food Quality,2025-12-07,10
O58964,C004395,Food Quality,2025-10-04,14
O59013,C004396,Late Delivery,2025-12-28,7
O59064,C004397,Late Delivery,2025-12-22,27
O59085,C004398,Late Delivery,2025-12-07,38
O59094,C004399,Food Quality,2025-10-29,40
O59111,C004400,Food Quality,2025-11-14,37
O59112,C004401,Payment Failure,2025-12-12,13
O59133,C004402,Wrong Item,2025-10-19,23
O59141,C004403,Food Quality,2025-12-08,47
O59142,C004404,Late Delivery,2025-12-09,23
O59158,C004405,Late Delivery,2025-11-14,9
O59162,C004406,Late Delivery,2025-10-14,15
O59196,C004407,Refund Not Processed,2025-11-30,6
O59230,C004408,Late Delivery,2025-12-15,42
O59232,C004409,Payment Failure,2025-10-28,39
O59247,C004410,Late Delivery,2025-11-05,26
O59249,C004411,Missing Item,2025-11-01,32
O59259,C004412,Refund Not Processed,2025-12-29,32
O59302,C004413,Late Delivery,2025-12-19,22
O59305,C004414,Late Delivery,2025-10-11,12
O59380,C004415,Food Quality,2025-11-20,35
O59414,C004416,Missing Item,2025-10-28,37
O59422,C004417,Food Quality,2025-12-21,12
O59443,C004418,App Issue,2025-12-11,9
O59470,C004419,App Issue,2025-10-18,4
O59480,C004420,Refund Not Processed,2025-11-20,25
O59482,C004421,Wrong Item,2025-10-06,15
O59493,C004422,Payment Failure,2025-10-11,20
O59501,C004423,Late Delivery,2025-10-01,38
O59522,C004424,App Issue,2025-11-09,31
O59542,C004425,Refund Not Processed,2025-11-13,45
O59545,C004426,App Issue,2025-10-26,16
O59595,C004427,Refund Not Processed,2025-10-28,33
O59661,C004428,Food Quality,2025-10-12,32
O59663,C004429,Payment Failure,2025-10-25,30
O59664,C004430,Missing Item,2025-12-11,8
O59675,C004431,Food Quality,2025-12-10,27
O59694,C004432,Late Delivery,2025-11-28,46
O59746,C004433,Wrong Item,2025-11-20,16
O59768,C004434,Late Delivery,2025-11-08,9
O59781,C004435,Refund Not Processed,2025-11-07,16
O59788,C004436,Payment Failure,2025-11-29,11
O59802,C004437,Refund Not Processed,2025-12-16,22
O59805,C004438,Late Delivery,2025-12-01,16
O59813,C004439,Refund Not Processed,2025-11-08,6
O59820,C004440,Refund Not Processed,2025-10-07,35
O59826,C004441,Food Quality,2025-10-19,5
O59831,C004442,App Issue,2025-10-09,39
O59845,C004443,Late Delivery,2025-10-15,16
O59869,C004444,Refund Not Processed,2025-11-10,35
O59875,C004445,App Issue,2025-12-21,21
O59877,C004446,Refund Not Processed,2025-10-13,25
O59885,C004447,App Issue,2025-12-05,36
O59895,C004448,Late Delivery,2025-11-14,23
O59920,C004449,Missing Item,2025-10-03,5
O59925,C004450,Refund Not Processed,2025-11-01,32
O59928,C004451,Late Delivery,2025-11-13,12
O59932,C004452,Late Delivery,2025-12-21,6
O59950,C004453,Late Delivery,2025-11-19,34
O59953,C004454,Food Quality,2025-11-08,23
O59972,C004455,Late Delivery,2025-12-26,24
O59987,C004456,Food Quality,2025-10-04,47
O59995,C004457,App Issue,2025-11-23,22
O59997,C004458,Refund Not Processed,2025-11-25,15
O60041,C004459,Food Quality,2025-10-07,41
O60051,C004460,Refund Not Processed,2025-11-12,19
O60057,C004461,Refund Not Processed,2025-11-11,13
O60067,C004462,Food Quality,2025-12-27,32
O60115,C004463,Wrong Item,2025-12-12,19
O60118,C004464,Late Delivery,2025-11-03,19
O60121,C004465,Late Delivery,2025-10-20,11
O60124,C004466,Payment Failure,2025-12-15,20
O60143,C004467,App Issue,2025-10-29,35
O60153,C004468,Food Quality,2025-12-13,24
O60158,C004469,Late Delivery,2025-11-03,32
O60159,C004470,App Issue,2025-12-12,20
O60163,C004471,Missing Item,2025-12-23,26
O60185,C004472,Refund Not Processed,2025-12-05,27
O60203,C004473,App Issue,2025-10-24,27
O60204,C004474,Wrong Item,2025-11-24,7
O60208,C004475,Food Quality,2025-10-18,32
O60220,C004476,Late Delivery,2025-12-29,23
O60228,C004477,Payment Failure,2025-12-08,45
O60241,C004478,Wrong Item,2025-12-21,34
O60259,C004479,Payment Failure,2025-10-08,19
O60261,C004480,Food Quality,2025-11-29,11
O60272,C004481,Late Delivery,2025-10-16,42
O60315,C004482,App Issue,2025-12-26,12
O60316,C004483,App Issue,2025-12-06,4
O60318,C004484,Wrong Item,2025-11-20,27
O60322,C004485,Missing Item,2025-11-09,5
O60359,C004486,Wrong Item,2025-12-08,10
O60372,C004487,Food Quality,2025-12-10,12
O60398,C004488,Refund Not Processed,2025-12-18,12
O60407,C004489,Refund Not Processed,2025-10-09,32
O60414,C004490,Refund Not Processed,2025-10-11,31
O60416,C004491,Late Delivery,2025-10-05,41
O60484,C004492,App Issue,2025-11-12,42
O60500,C004493,Wrong Item,2025-11-10,8
O60519,C004494,Late Delivery,2025-11-08,20
O60541,C004495,Refund Not Processed,2025-12-10,26
O60564,C004496,Wrong Item,2025-12-25,22
O60570,C004497,Wrong Item,2025-10-03,41
O60575,C004498,Food Quality,2025-12-17,26
O60596,C004499,App Issue,2025-10-09,21
O60597,C004500,Refund Not Processed,2025-10-14,14
O60612,C004501,Missing Item,2025-10-20,11
O60638,C004502,Payment Failure,2025-12-06,18
O60648,C004503,Payment Failure,2025-12-15,36
O60656,C004504,Wrong Item,2025-12-20,44
O60693,C004505,Late Delivery,2025-12-04,42
O60695,C004506,Food Quality,2025-12-18,17
O60701,C004507,Food Quality,2025-10-30,27
O60725,C004508,Wrong Item,2025-10-11,43
O60742,C004509,Late Delivery,2025-12-05,36
O60755,C004510,Food Quality,2025-12-01,16
O60756,C004511,Late Delivery,2025-11-30,37
O60769,C004512,Refund Not Processed,2025-11-18,18
O60772,C004513,Food Quality,2025-11-13,30
O60782,C004514,App Issue,2025-11-02,18
O60808,C004515,Late Delivery,2025-11-19,15
O60820,C004516,Late Delivery,2025-10-30,47
O60834,C004517,App Issue,2025-12-14,29
O60859,C004518,Late Delivery,2025-11-23,33
O60881,C004519,Late Delivery,2025-12-16,4
O60890,C004520,Food Quality,2025-12-13,19
O60944,C004521,Refund Not Processed,2025-12-09,12
O60946,C004522,App Issue,2025-10-17,12
O60953,C004523,Refund Not Processed,2025-10-04,38
O60978,C004524,Late Delivery,2025-12-27,29
O60990,C004525,Wrong Item,2025-12-05,32
O61004,C004526,Food Quality,2025-12-17,11
O61027,C004527,App Issue,2025-10-05,27
O61039,C004528,App Issue,2025-10-28,13
O61041,C004529,Refund Not Processed,2025-11-29,9
O61068,C004530,App Issue,2025-12-12,22
O61087,C004531,Food Quality,2025-10-18,9
O61097,C004532,App Issue,2025-10-02,12
O61099,C004533,App Issue,2025-11-15,11
O61106,C004534,App Issue,2025-10-15,5
O61110,C004535,Food Quality,2025-11-04,41
O61118,C004536,Late Delivery,2025-10-02,44
O61123,C004537,Payment Failure,2025-10-09,10
O61137,C004538,Wrong Item,2025-10-03,45
O61205,C004539,Late Delivery,2025-10-24,26
O61207,C004540,Food Quality,2025-12-18,33
O61215,C004541,Wrong Item,2025-10-08,38
O61223,C004542,Late Delivery,2025-11-19,12
O61226,C004543,Food Quality,2025-11-10,26
O61237,C004544,Late Delivery,2025-10-23,28
O61238,C004545,Food Quality,2025-11-07,16
O61247,C004546,Refund Not Processed,2025-11-21,7
O61254,C004547,Refund Not Processed,2025-12-02,25
O61283,C004548,App Issue,2025-10-15,46
O61300,C004549,Late Delivery,2025-10-06,45
O61362,C004550,App Issue,2025-12-10,44
O61405,C004551,App Issue,2025-11-18,29
O61414,C004552,Refund Not Processed,2025-10-09,30
O61429,C004553,Late Delivery,2025-10-25,4
O61453,C004554,App Issue,2025-10-27,26
O61468,C004555,Missing Item,2025-10-20,10
O61480,C004556,Wrong Item,2025-10-16,19
O61483,C004557,App Issue,2025-10-09,6
O61494,C004558,Refund Not Processed,2025-11-01,19
O61533,C004559,Late Delivery,2025-10-21,28
O61549,C004560,Late Delivery,2025-11-28,6
O61551,C004561,App Issue,2025-10-06,43
O61574,C004562,Late Delivery,2025-10-20,31
O61583,C004563,Food Quality,2025-10-05,22
O61586,C004564,Refund Not Processed,2025-11-23,46
O61591,C004565,Refund Not Processed,2025-11-01,38
O61595,C004566,Late Delivery,2025-12-29,29
O61596,C004567,Refund Not Processed,2025-12-27,45
O61619,C004568,Late Delivery,2025-10-29,26
O61623,C004569,Late Delivery,2025-12-02,26
O61646,C004570,Refund Not Processed,2025-10-10,35
O61647,C004571,Missing Item,2025-10-26,16
O61664,C004572,App Issue,2025-10-19,39
O61670,C004573,Food Quality,2025-10-03,45
O61679,C004574,Refund Not Processed,2025-12-20,29
O61712,C004575,App Issue,2025-10-10,35
O61736,C004576,Refund Not Processed,2025-10-09,5
O61739,C004577,Wrong Item,2025-12-10,8
O61744,C004578,Late Delivery,2025-10-13,17
O61757,C004579,Refund Not Processed,2025-11-13,23
O61772,C004580,Food Quality,2025-11-19,40
O61784,C004581,Refund Not Processed,2025-12-04,14
O61791,C004582,Refund Not Processed,2025-10-11,35
O61801,C004583,Missing Item,2025-12-01,27
O61807,C004584,Food Quality,2025-10-07,26
O61818,C004585,Refund Not Processed,2025-10-12,47
O61838,C004586,Payment Failure,2025-12-11,43
O61840,C004587,Food Quality,2025-11-25,4
O61863,C004588,App Issue,2025-11-29,29
O61883,C004589,Late Delivery,2025-11-05,4
O61895,C004590,Late Delivery,2025-10-23,26
O61899,C004591,Wrong Item,2025-12-04,8
O61935,C004592,Late Delivery,2025-10-13,31
O61947,C004593,Wrong Item,2025-10-13,5
O61966,C004594,Refund Not Processed,2025-10-26,25
O61967,C004595,Food Quality,2025-10-15,5
O61989,C004596,Payment Failure,2025-10-03,14
O61992,C004597,Late Delivery,2025-10-05,38
O61998,C004598,Food Quality,2025-10-03,33
O62002,C004599,Late Delivery,2025-10-04,36
O62009,C004600,Late Delivery,2025-10-05,42
O62011,C004601,Refund Not Processed,2025-12-10,6
O62019,C004602,App Issue,2025-10-16,17
O62035,C004603,Refund Not Processed,2025-10-12,35
O62037,C004604,Late Delivery,2025-11-13,5
O62044,C004605,Food Quality,2025-12-10,45
O62060,C004606,Wrong Item,2025-12-16,4
O62061,C004607,Late Delivery,2025-12-26,28
O62071,C004608,Late Delivery,2025-10-09,23
O62072,C004609,App Issue,2025-10-01,47
O62108,C004610,Late Delivery,2025-10-17,29
O62110,C004611,Late Delivery,2025-11-18,31
O62122,C004612,Late Delivery,2025-10-28,36
O62169,C004613,Late Delivery,2025-12-13,15
O62171,C004614,Food Quality,2025-10-10,28
O62182,C004615,Wrong Item,2025-10-15,5
O62194,C004616,Refund Not Processed,2025-12-05,21
O62202,C004617,Food Quality,2025-11-10,30
O62209,C004618,Late Delivery,2025-12-04,21
O62213,C004619,Food Quality,2025-10-22,27
O62229,C004620,Refund Not Processed,2025-12-03,8
O62246,C004621,Refund Not Processed,2025-11-07,43
O62278,C004622,Refund Not Processed,2025-10-29,24
O62310,C004623,Refund Not Processed,2025-10-31,47
O62316,C004624,App Issue,2025-12-11,46
O62324,C004625,Missing Item,2025-12-26,11
O62333,C004626,Refund Not Processed,2025-10-18,17
O62338,C004627,Late Delivery,2025-11-13,41
O62353,C004628,Food Quality,2025-11-07,37
O62355,C004629,Refund Not Processed,2025-10-26,23
O62389,C004630,Late Delivery,2025-10-19,41
O62394,C004631,Late Delivery,2025-10-25,36
O62397,C004632,Late Delivery,2025-11-12,33
O62398,C004633,Wrong Item,2025-10-23,19
O62405,C004634,Missing Item,2025-12-22,15
O62415,C004635,Food Quality,2025-10-30,9
O62426,C004636,Late Delivery,2025-10-25,9
O62455,C004637,Refund Not Processed,2025-11-04,27
O62476,C004638,Refund Not Processed,2025-11-19,45
O62485,C004639,Food Quality,2025-11-30,31
O62504,C004640,Food Quality,2025-12-18,43
O62506,C004641,Late Delivery,2025-12-08,17
