restaurant_id,city,cuisine,avg_rating,onboarding_date,commission_percentage
R3343,Delhi,Italian,4.7,2024-07-28,20
R3344,Delhi,Chinese,3.0,2024-04-07,24
R3345,Mumbai,Thai,4.6,2025-05-10,26
R3346,Lucknow,Fast Food,4.1,2024-03-02,21
R3347,Chennai,Multi Cuisine,3.3,2024-06-28,16
R3348,Jaipur,Italian,2.9,2024-12-03,19
R3349,Hyderabad,Thai,3.1,2025-03-16,19
R3350,Hyderabad,Biryani,4.7,2025-02-04,17
R3351,Jaipur,Chinese,3.8,2024-08-26,20
R3352,Lucknow,Multi Cuisine,4.0,2024-02-29,18
R3353,Delhi,Chinese,4.5,2024-11-23,16
R3354,Bangalore,Italian,4.0,2024-10-01,15
R3355,Lucknow,Thai,3.2,2024-02-03,17
R3356,Kolkata,Multi Cuisine,3.9,2024-09-24,21
R3357,Pune,Chinese,4.1,2024-11-01,15
R3358,Chennai,Biryani,3.3,2025-05-06,23
R3359,Kolkata,Italian,4.7,2024-11-10,20
R3360,Mumbai,Fast Food,3.2,2025-04-15,23
R3361,Mumbai,Italian,4.2,2025-01-09,16
R3362,Kolkata,Indian,4.6,2024-10-08,22
R3363,Ahmedabad,Indian,3.5,2024-06-13,22
R3364,Mumbai,Biryani,4.5,2025-03-31,15
R3365,Delhi,Fast Food,4.0,2024-07-09,21
R3366,Chennai,Indian,3.4,2024-03-05,23
R3367,Delhi,Biryani,4.3,2024-02-22,23
R3368,Lucknow,Fast Food,3.6,2025-01-14,19
R3369,Lucknow,Indian,3.2,2024-06-15,23
R3370,Jaipur,Fast Food,4.6,2024-02-28,25
R3371,Chennai,Chinese,3.8,2025-05-05,23
R3372,Ahmedabad,Thai,4.4,2024-10-26,18
R3373,Hyderabad,Thai,4.7,2024-11-25,24
R3374,Delhi,Italian,4.3,2024-01-03,15
R3375,Jaipur,Italian,3.7,2024-08-02,20
R3376,Hyderabad,Biryani,4.5,2024-12-10,19
R3377,Bangalore,Fast Food,4.0,2024-09-10,17
R3378,Mumbai,Multi Cuisine,3.0,2024-11-12,17
R3379,Delhi,Fast Food,4.0,2024-04-06,27
R3380,Jaipur,Chinese,2.8,2024-04-11,19
R3381,Delhi,Fast Food,4.8,2024-06-03,20
R3382,Hyderabad,Thai,3.8,2024-09-20,20
R3383,Mumbai,Multi Cuisine,3.0,2024-03-04,21
R3384,Ahmedabad,Fast Food,3.4,2025-02-10,15
R3385,Chennai,Fast Food,4.1,2024-02-09,22
R3386,Bangalore,Chinese,3.4,2024-06-02,16
R3387,Hyderabad,Thai,3.6,2024-11-04,15
R3388,Bangalore,Multi Cuisine,3.4,2024-07-09,27
R3389,Lucknow,Chinese,4.1,2024-04-24,16
R3390,Mumbai,Chinese,3.4,2025-03-30,23
R3391,Pune,Fast Food,4.4,2024-08-30,17
R3392,Pune,Fast Food,4.2,2024-08-02,26
R3393,Bangalore,Italian,3.5,2024-06-28,21
R3394,Chennai,Fast Food,4.0,2024-04-14,20
R3395,Jaipur,Multi Cuisine,3.8,2024-02-06,20
R3396,Lucknow,Multi Cuisine,2.9,2024-11-13,22
R3397,Delhi,Biryani,3.6,2024-05-09,17
R3398,Kolkata,Chinese,3.1,2025-03-27,18
R3399,Delhi,Fast Food,3.0,2024-06-18,25
R3400,Pune,Thai,3.1,2024-05-08,25
R3401,Chennai,Chinese,3.7,2024-08-01,19
R3402,Hyderabad,Multi Cuisine,4.6,2024-07-27,19
R3403,Bangalore,Chinese,4.3,2024-07-07,20
R3404,Lucknow,Biryani,4.5,2024-01-05,27
R3405,Hyderabad,Chinese,4.3,2024-08-02,26
R3406,Delhi,Chinese,4.7,2024-03-30,24
R3407,Chennai,Chinese,4.3,2024-02-06,24
R3408,Jaipur,Italian,4.4,2024-11-20,19
R3409,Pune,Italian,4.4,2024-08-25,15
R3410,Lucknow,Fast Food,4.2,2024-06-28,26
R3411,Lucknow,Italian,3.2,2024-08-17,18
R3412,Hyderabad,Fast Food,4.7,2024-05-16,19
R3413,Chennai,Italian,3.8,2024-01-14,27
R3414,Delhi,Multi Cuisine,4.5,2024-04-05,19
R3415,Hyderabad,Biryani,4.4,2025-03-10,17
R3416,Hyderabad,Chinese,3.7,2025-05-04,26
R3417,Jaipur,Biryani,4.5,2025-05-10,21
R3418,Chennai,Fast Food,3.3,2024-07-12,19
R3419,Bangalore,Fast Food,3.5,2025-03-20,20
R3420,Lucknow,Multi Cuisine,3.3,2024-03-08,25
R3421,Ahmedabad,Indian,2.9,2025-03-26,23
R3422,Lucknow,Thai,3.3,2025-05-06,22
R3423,Lucknow,Italian,4.1,2024-02-11,19
R3424,Kolkata,Multi Cuisine,4.3,2025-02-24,26
R3425,Ahmedabad,Thai,3.5,2025-01-03,18
R3426,Hyderabad,Italian,4.3,2025-04-15,15
R3427,Kolkata,Biryani,2.8,2024-02-29,19
R3428,Hyderabad,Thai,4.3,2025-04-19,18
R3429,Jaipur,Multi Cuisine,4.5,2025-03-30,24
R3430,Chennai,Italian,4.8,2025-01-20,18
R3431,Chennai,Thai,4.6,2025-01-22,22
R3432,Hyderabad,Multi Cuisine,4.2,2024-05-02,25
R3433,Chennai,Biryani,3.5,2025-04-02,16
R3434,Delhi,Italian,3.4,2024-12-09,22
R3435,Delhi,Chinese,3.0,2024-11-02,24
R3436,Jaipur,Multi Cuisine,3.4,2025-03-11,23
R3437,Mumbai,Fast Food,3.4,2024-01-28,15
R3438,Ahmedabad,Italian,4.2,2024-07-26,24
R3439,Mumbai,Multi Cuisine,4.3,2024-05-20,17
R3440,Jaipur,Chinese,3.8,2024-02-21,27
R3441,Mumbai,Multi Cuisine,4.3,2024-05-26,24
R3442,Delhi,Multi Cuisine,3.5,2025-02-06,15
R3443,Ahmedabad,Indian,3.7,2024-02-13,27
R3444,Bangalore,Indian,2.9,2024-06-02,16
R3445,Kolkata,Thai,3.9,2024-08-19,19
R3446,Chennai,Biryani,3.6,2025-02-08,26
R3447,Kolkata,Thai,2.9,2025-05-09,23
R3448,Ahmedabad,Chinese,3.0,2024-03-26,25
R3449,Bangalore,Multi Cuisine,4.1,2025-02-27,18
R3450,Chennai,Indian,4.3,2024-09-27,20
R3451,Chennai,Biryani,3.0,2024-03-12,19
R3452,Kolkata,Biryani,4.3,2024-04-28,21
R3453,Mumbai,Indian,4.5,2024-01-09,22
R3454,Ahmedabad,Indian,3.9,2024-11-07,22
R3455,Kolkata,Italian,3.8,2024-12-23,18
R3456,Lucknow,Fast Food,3.7,2024-04-19,24
R3457,Kolkata,Indian,3.4,2024-11-09,16
R3458,Chennai,Multi Cuisine,4.6,2024-06-27,16
R3459,Ahmedabad,Italian,4.5,2024-07-17,21
R3460,Delhi,Biryani,3.8,2024-09-15,21
R3461,Kolkata,Thai,3.3,2024-12-30,26
R3462,Jaipur,Thai,4.6,2024-06-25,15
R3463,Ahmedabad,Biryani,4.3,2024-10-31,17
R3464,Hyderabad,Chinese,4.4,2025-01-26,19
R3465,Ahmedabad,Chinese,4.5,2024-10-05,15
R3466,Ahmedabad,Italian,3.2,2025-03-06,27
R3467,Delhi,Indian,2.9,2025-02-09,21
R3468,Delhi,Biryani,3.8,2024-03-01,26
R3469,Jaipur,Multi Cuisine,3.7,2024-09-05,15
R3470,Delhi,Biryani,3.4,2025-04-12,17
R3471,Lucknow,Multi Cuisine,4.2,2025-01-21,21
R3472,Bangalore,Thai,4.0,2024-12-07,16
R3473,Bangalore,Chinese,3.6,2024-09-12,17
R3474,Hyderabad,Italian,3.8,2024-02-18,25
R3475,Bangalore,Indian,3.9,2024-05-03,25
R3476,Bangalore,Indian,4.7,2024-02-17,24
R3477,Chennai,Chinese,3.8,2024-06-14,17
R3478,Chennai,Indian,4.1,2024-08-17,18
R3479,Ahmedabad,Italian,4.6,2024-07-06,25
R3480,Kolkata,Biryani,4.2,2024-03-23,25
R3481,Jaipur,Multi Cuisine,3.9,2024-07-01,20
R3482,Chennai,Chinese,3.6,2024-10-11,26
R3483,Hyderabad,Indian,3.0,2024-03-21,15
R3484,Hyderabad,Thai,4.4,2024-05-19,26
R3485,Mumbai,Thai,4.4,2024-11-27,19
R3486,Jaipur,Biryani,4.7,2024-07-24,21
R3487,Kolkata,Fast Food,3.8,2024-04-21,21
R3488,Mumbai,Chinese,4.2,2024-04-15,24
R3489,Lucknow,Chinese,4.8,2024-04-19,21
R3490,Ahmedabad,Fast Food,4.0,2024-09-30,22
R3491,Mumbai,Italian,4.4,2024-03-27,26
R3492,Mumbai,Chinese,3.6,2024-04-17,16
R3493,Hyderabad,Biryani,3.2,2024-04-04,21
R3494,Kolkata,Biryani,4.5,2024-07-23,26
R3495,Lucknow,Chinese,3.7,2025-03-24,25
R3496,Jaipur,Italian,4.3,2024-02-23,25
R3497,Chennai,Fast Food,3.9,2024-03-23,22
R3498,Bangalore,Chinese,3.7,2024-11-08,19
R3499,Pune,Chinese,2.9,2024-11-12,15
R3500,Jaipur,Thai,4.3,2025-04-18,21
R3501,Mumbai,Multi Cuisine,3.4,2025-04-16,26
R3502,Kolkata,Italian,3.6,2024-07-02,27
R3503,Lucknow,Italian,3.5,2024-11-19,26
R3504,Lucknow,Biryani,4.2,2024-06-05,16
R3505,Hyderabad,Thai,4.2,2024-08-13,19
R3506,Pune,Italian,4.4,2025-01-12,15
R3507,Hyderabad,Biryani,4.2,2024-04-29,20
R3508,Mumbai,Chinese,4.6,2025-03-16,21
R3509,Chennai,Thai,3.3,2025-04-08,18
R3510,Bangalore,Italian,3.8,2024-03-09,22
R3511,Lucknow,Multi Cuisine,4.7,2025-04-09,24
R3512,Bangalore,Multi Cuisine,3.3,2024-05-23,24
R3513,Lucknow,Multi Cuisine,4.3,2025-04-17,27
R3514,Bangalore,Italian,3.4,2024-07-06,17
R3515,Mumbai,Fast Food,3.7,2024-06-07,19
R3516,Hyderabad,Biryani,3.9,2024-07-31,27
R3517,Kolkata,Biryani,4.4,2024-09-11,16
R3518,Mumbai,Thai,4.0,2024-07-15,23
R3519,Hyderabad,Italian,2.8,2024-03-18,27
R3520,Chennai,Chinese,3.5,2024-01-30,21
R3521,Lucknow,Italian,3.5,2024-12-11,21
R3522,Bangalore,Biryani,3.8,2024-10-06,25
R3523,Chennai,Thai,4.6,2024-08-15,20
R3524,Chennai,Fast Food,4.6,2025-04-27,16
R3525,Mumbai,Biryani,3.7,2025-05-13,17
R3526,Delhi,Thai,4.3,2024-10-03,22
R3527,Mumbai,Multi Cuisine,3.5,2025-01-23,16
R3528,Chennai,Chinese,3.4,2024-08-07,20
R3529,Ahmedabad,Chinese,3.7,2024-12-03,16
R3530,Delhi,Fast Food,4.5,2024-03-19,27
R3531,Pune,Chinese,3.8,2025-03-21,16
R3532,Bangalore,Chinese,3.7,2024-10-17,15
R3533,Chennai,Indian,3.1,2025-04-09,25
R3534,Lucknow,Biryani,4.3,2024-03-05,18
R3535,Delhi,Multi Cuisine,3.5,2024-04-30,16
R3536,Chennai,Chinese,4.3,2024-04-28,27
R3537,Lucknow,Indian,4.7,2025-02-18,22
R3538,Mumbai,Multi Cuisine,3.0,2025-02-27,18
R3539,Jaipur,Biryani,4.5,2024-06-20,15
R3540,Bangalore,Indian,3.1,2024-03-18,25
R3541,Lucknow,Indian,4.5,2024-07-22,15
R3542,Lucknow,Italian,4.3,2024-01-05,27
R3543,Chennai,Thai,3.6,2025-04-02,26
R3544,Chennai,Fast Food,3.7,2024-04-11,20
R3545,Bangalore,Indian,3.4,2025-04-09,23
R3546,Lucknow,Chinese,4.2,2024-06-25,16
R3547,Chennai,Fast Food,4.6,2024-12-27,26
R3548,Chennai,Thai,4.0,2024-12-14,25
R3549,Ahmedabad,Indian,3.4,2025-03-07,19
R3550,Ahmedabad,Thai,4.2,2025-02-08,27
R3551,Pune,Chinese,3.3,2025-03-06,21
R3552,Mumbai,Chinese,3.3,2024-12-30,25
R3553,Jaipur,Multi Cuisine,4.1,2025-01-20,19
R3554,Pune,Multi Cuisine,3.0,2024-11-13,19
R3555,Kolkata,Indian,3.6,2024-01-15,25
R3556,Kolkata,Indian,3.5,2024-08-01,27
R3557,Chennai,Indian,2.9,2025-04-04,17
R3558,Lucknow,Biryani,4.6,2024-08-05,19
R3559,Hyderabad,Indian,4.7,2025-03-16,15
R3560,Kolkata,Fast Food,3.6,2024-11-20,23
R3561,Pune,Italian,3.5,2024-08-08,15
R3562,Kolkata,Indian,3.0,2024-01-01,26
R3563,Hyderabad,Indian,3.9,2024-08-11,17
R3564,Mumbai,Biryani,3.5,2024-05-18,22
R3565,Lucknow,Fast Food,4.5,2024-10-16,15
R3566,Jaipur,Multi Cuisine,4.3,2024-01-17,21
R3567,Kolkata,Chinese,3.0,2024-08-06,27
R3568,Hyderabad,Indian,3.2,2024-07-10,17
R3569,Mumbai,Multi Cuisine,3.0,2025-03-18,17
R3570,Ahmedabad,Chinese,3.1,2025-01-16,19
R3571,Ahmedabad,Italian,2.9,2025-04-07,20
R3572,Lucknow,Thai,3.5,2025-04-05,16
R3573,Ahmedabad,Multi Cuisine,4.0,2024-05-21,17
R3574,Bangalore,Indian,4.7,2024-06-18,21
R3575,Lucknow,Thai,3.6,2024-04-27,20
R3576,Hyderabad,Italian,4.7,2024-12-28,26
R3577,Mumbai,Chinese,3.0,2024-10-26,26
R3578,Kolkata,Indian,3.1,2025-01-07,21
R3579,Kolkata,Indian,3.6,2025-02-05,16
R3580,Delhi,Fast Food,3.6,2025-04-25,21
R3581,Jaipur,Multi Cuisine,2.8,2024-10-19,15
R3582,Jaipur,Fast Food,2.9,2024-02-23,20
R3583,Chennai,Indian,3.5,2024-06-05,23
R3584,Kolkata,Italian,3.4,2025-02-18,25
R3585,Lucknow,Biryani,3.4,2024-03-22,27
R3586,Ahmedabad,Italian,3.8,2024-02-21,22
R3587,Bangalore,Fast Food,3.2,2024-11-10,25
R3588,Kolkata,Fast Food,3.8,2024-07-04,16
R3589,Chennai,Biryani,2.9,2024-11-25,23
R3590,Hyderabad,Fast Food,3.8,2025-04-24,26
R3591,Lucknow,Fast Food,4.3,2024-05-24,25
R3592,Mumbai,Thai,4.6,2025-01-19,24
R3593,Kolkata,Chinese,4.6,2024-11-20,25
R3594,Kolkata,Biryani,4.1,2024-09-06,23
R3595,Lucknow,Fast Food,4.8,2024-07-13,27
R3596,Lucknow,Thai,3.5,2024-08-08,22
R3597,Ahmedabad,Thai,4.2,2025-01-13,20
R3598,Hyderabad,Italian,4.8,2024-06-21,18
R3599,Lucknow,Fast Food,4.2,2024-04-11,21
R3600,Mumbai,Indian,3.3,2024-06-06,16
R3601,Bangalore,Biryani,4.4,2024-08-20,22
R3602,Delhi,Multi Cuisine,3.5,2024-03-12,15
R3603,Pune,Thai,3.4,2025-01-04,21
R3604,Ahmedabad,Thai,4.5,2024-12-20,20
R3605,Lucknow,Italian,3.6,2024-05-10,18
R3606,Ahmedabad,Multi Cuisine,4.1,2024-11-24,21
R3607,Hyderabad,Thai,4.5,2024-03-05,15
R3608,Hyderabad,Indian,3.1,2024-04-06,15
R3609,Lucknow,Multi Cuisine,4.0,2024-09-16,17
R3610,Delhi,Indian,3.2,2024-04-03,22
R3611,Pune,Chinese,4.0,2024-04-04,21
R3612,Hyderabad,Chinese,3.8,2025-02-02,26
R3613,Jaipur,Italian,4.5,2024-12-23,27
R3614,Mumbai,Thai,4.6,2024-11-21,15
R3615,Ahmedabad,Biryani,4.3,2024-08-21,21
R3616,Kolkata,Italian,4.1,2024-02-04,21
R3617,Ahmedabad,Multi Cuisine,3.4,2024-08-13,27
R3618,Mumbai,Thai,3.8,2024-01-27,19
R3619,Lucknow,Indian,3.1,2025-05-04,15
R3620,Jaipur,Chinese,2.8,2024-11-28,21
R3621,Hyderabad,Indian,3.9,2024-06-17,25
R3622,Delhi,Indian,3.3,2024-05-29,24
R3623,Pune,Multi Cuisine,3.4,2024-06-16,24
R3624,Hyderabad,Chinese,3.2,2025-01-15,15
R3625,Mumbai,Thai,3.0,2024-12-14,20
R3626,Delhi,Multi Cuisine,3.3,2024-11-09,17
R3627,Pune,Chinese,3.3,2024-02-06,16
R3628,Ahmedabad,Biryani,3.6,2025-03-17,15
R3629,Bangalore,Indian,3.0,2025-03-02,26
R3630,Lucknow,Chinese,3.7,2025-03-04,22
R3631,Ahmedabad,Italian,2.9,2024-05-19,15
R3632,Jaipur,Indian,3.2,2024-12-26,23
R3633,Mumbai,Thai,4.5,2024-07-15,19
R3634,Hyderabad,Thai,2.9,2024-07-15,19
R3635,Pune,Biryani,3.0,2024-02-28,17
R3636,Kolkata,Biryani,4.0,2024-11-01,24
R3637,Hyderabad,Thai,3.3,2025-02-13,17
R3638,Hyderabad,Indian,4.3,2024-12-11,19
R3639,Kolkata,Fast Food,3.7,2025-01-28,15
R3640,Kolkata,Multi Cuisine,3.9,2025-03-08,27
R3641,Kolkata,Indian,3.0,2024-09-15,23
R3642,Chennai,Italian,4.2,2025-01-11,25
R3643,Hyderabad,Multi Cuisine,4.7,2024-03-04,22
R3644,Pune,Biryani,4.7,2024-11-22,21
R3645,Kolkata,Multi Cuisine,4.1,2024-09-18,25
R3646,Lucknow,Chinese,3.0,2024-07-01,17
R3647,Jaipur,Thai,4.5,2024-07-12,17
R3648,Chennai,Chinese,4.8,2024-07-04,25
R3649,Pune,Thai,3.1,2024-02-24,15
R3650,Chennai,Thai,4.5,2024-07-25,15
R3651,Chennai,Indian,3.1,2024-04-05,17
R3652,Bangalore,Chinese,3.7,2024-05-09,25
R3653,Delhi,Indian,4.6,2024-10-13,23
R3654,Mumbai,Fast Food,4.7,2024-06-19,23
R3655,Kolkata,Chinese,3.9,2024-11-16,17
R3656,Hyderabad,Thai,4.7,2024-03-15,20
R3657,Lucknow,Italian,2.9,2024-03-22,16
R3658,Bangalore,Multi Cuisine,4.2,2024-04-12,26
R3659,Hyderabad,Thai,3.7,2025-03-14,24
R3660,Ahmedabad,Italian,3.9,2024-11-16,20
R3661,Kolkata,Multi Cuisine,3.2,2024-10-07,16
R3662,Ahmedabad,Biryani,3.2,2025-04-26,27
R3663,Delhi,Chinese,4.3,2025-03-26,26
R3664,Delhi,Indian,4.3,2024-10-21,25
R3665,Hyderabad,Fast Food,4.1,2024-06-17,25
R3666,Jaipur,Multi Cuisine,3.5,2025-01-01,16
R3667,Pune,Italian,4.2,2024-04-04,20
R3668,Mumbai,Biryani,3.8,2025-01-09,19
R3669,Hyderabad,Indian,4.2,2024-06-26,16
R3670,Hyderabad,Italian,3.2,2024-02-26,23
R3671,Jaipur,Multi Cuisine,3.8,2025-03-21,24
R3672,Chennai,Chinese,3.1,2024-05-05,16
R3673,Pune,Multi Cuisine,4.7,2024-04-07,15
R3674,Bangalore,Biryani,4.8,2025-02-06,22
R3675,Jaipur,Biryani,3.7,2024-02-21,15
R3676,Hyderabad,Indian,3.6,2024-10-30,24
R3677,Jaipur,Biryani,3.7,2025-04-22,27
R3678,Hyderabad,Italian,3.2,2024-10-10,23
R3679,Mumbai,Indian,3.2,2024-02-11,18
R3680,Pune,Italian,4.7,2025-02-22,23
R3681,Ahmedabad,Italian,3.5,2024-11-10,25
R3682,Chennai,Thai,4.5,2024-06-12,20
R3683,Mumbai,Chinese,2.8,2024-05-15,23
R3684,Delhi,Biryani,4.0,2024-05-08,15
R3685,Chennai,Chinese,3.3,2024-07-09,22
R3686,Hyderabad,Thai,3.9,2025-02-22,26
R3687,Lucknow,Fast Food,4.1,2024-07-22,22
R3688,Jaipur,Fast Food,4.4,2024-08-09,19
R3689,Hyderabad,Multi Cuisine,3.3,2024-01-09,22
R3690,Kolkata,Multi Cuisine,4.1,2025-04-11,20
R3691,Pune,Chinese,2.8,2024-04-02,24
R3692,Mumbai,Fast Food,4.8,2024-05-13,18
R3693,Hyderabad,Fast Food,3.6,2024-06-17,26
R3694,Bangalore,Thai,3.2,2024-01-24,18
R3695,Pune,Chinese,4.1,2024-05-07,27
R3696,Kolkata,Thai,3.9,2025-01-14,16
R3697,Chennai,Chinese,2.8,2024-04-16,23
R3698,Pune,Chinese,3.6,2024-04-20,17
R3699,Hyderabad,Fast Food,4.5,2024-12-07,20
R3700,Kolkata,Biryani,3.3,2024-11-11,26
R3701,Hyderabad,Thai,4.7,2025-04-24,22
R3702,Bangalore,Italian,4.5,2024-01-04,24
R3703,Jaipur,Italian,3.5,2025-03-31,19
R3704,Bangalore,Biryani,3.6,2025-01-15,27
R3705,Kolkata,Chinese,3.7,2024-01-14,16
R3706,Chennai,Indian,4.1,2024-03-17,26
R3707,Bangalore,Indian,3.5,2024-06-07,17
R3708,Chennai,Chinese,2.8,2024-02-08,20
R3709,Ahmedabad,Italian,3.7,2024-10-01,20
R3710,Mumbai,Indian,3.8,2024-10-07,19
R3711,Chennai,Biryani,4.2,2024-06-04,23
R3712,Delhi,Indian,2.8,2025-03-23,27
R3713,Kolkata,Biryani,4.1,2024-03-17,17
R3714,Ahmedabad,Indian,3.0,2025-05-06,16
R3715,Ahmedabad,Italian,3.9,2024-01-24,22
R3716,Kolkata,Chinese,3.2,2024-02-09,16
R3717,Jaipur,Multi Cuisine,4.6,2025-05-08,26
R3718,Delhi,Multi Cuisine,3.7,2025-03-19,27
R3719,Chennai,Thai,3.0,2024-01-15,15
R3720,Delhi,Indian,2.9,2024-12-06,26
R3721,Lucknow,Thai,4.5,2024-02-23,24
R3722,Kolkata,Indian,4.7,2024-03-28,25
R3723,Mumbai,Thai,4.3,2025-03-17,22
R3724,Mumbai,Multi Cuisine,4.1,2024-03-19,17
R3725,Ahmedabad,Thai,3.3,2024-01-05,15
R3726,Ahmedabad,Multi Cuisine,4.3,2024-02-08,18
R3727,Delhi,Thai,3.1,2024-04-18,23
R3728,Jaipur,Chinese,4.4,2024-07-09,15
R3729,Lucknow,Biryani,3.7,2024-07-18,22
R3730,Lucknow,Thai,4.5,2024-03-16,27
R3731,Lucknow,Indian,3.5,2024-03-18,25
R3732,Lucknow,Fast Food,2.8,2025-01-19,27
R3733,Lucknow,Multi Cuisine,4.4,2025-01-14,15
R3734,Mumbai,Biryani,4.6,2024-05-27,19
R3735,Jaipur,Biryani,2.8,2025-03-28,21
R3736,Bangalore,Biryani,3.3,2024-04-01,23
R3737,Delhi,Thai,3.4,2025-04-20,21
R3738,Bangalore,Thai,4.0,2024-06-25,22
R3739,Lucknow,Multi Cuisine,3.3,2024-03-30,15
R3740,Lucknow,Fast Food,4.7,2024-01-18,20
R3741,Jaipur,Fast Food,4.7,2024-01-23,18
R3742,Mumbai,Italian,4.0,2024-04-15,26
R3743,Bangalore,Multi Cuisine,4.8,2025-02-05,23
R3744,Jaipur,Italian,3.1,2025-03-19,25
R3745,Pune,Italian,3.0,2024-02-12,25
R3746,Mumbai,Multi Cuisine,3.6,2025-03-31,19
R3747,Chennai,Chinese,4.4,2025-03-13,16
R3748,Delhi,Thai,4.0,2025-03-10,25
R3749,Lucknow,Fast Food,4.1,2024-11-11,27
R3750,Chennai,Chinese,4.7,2024-04-25,22
R3751,Jaipur,Chinese,4.0,2025-02-11,18
R3752,Delhi,Fast Food,3.7,2024-12-07,23
R3753,Lucknow,Fast Food,4.4,2024-02-19,24
R3754,Hyderabad,Italian,4.3,2024-03-24,18
R3755,Jaipur,Indian,4.7,2025-04-24,23
R3756,Mumbai,Thai,4.0,2024-02-06,24
R3757,Ahmedabad,Chinese,2.8,2024-04-22,21
R3758,Chennai,Fast Food,3.5,2024-07-03,17
R3759,Jaipur,Fast Food,3.6,2024-06-06,21
R3760,Delhi,Multi Cuisine,4.3,2025-03-07,18
R3761,Kolkata,Multi Cuisine,4.0,2025-02-08,22
R3762,Hyderabad,Thai,4.1,2025-02-02,20
R3763,Lucknow,Multi Cuisine,3.3,2024-12-10,22
R3764,Hyderabad,Italian,4.5,2025-03-30,23
R3765,Bangalore,Multi Cuisine,3.4,2025-02-19,18
R3766,Ahmedabad,Italian,4.2,2025-04-15,21
R3767,Kolkata,Multi Cuisine,3.3,2024-04-24,22
R3768,Mumbai,Chinese,4.1,2024-02-16,16
R3769,Mumbai,Multi Cuisine,3.8,2025-03-01,18
R3770,Lucknow,Indian,3.1,2025-05-05,22
R3771,Ahmedabad,Indian,3.4,2024-03-31,16
R3772,Chennai,Multi Cuisine,3.9,2024-01-05,26
R3773,Chennai,Biryani,3.7,2025-04-13,20
R3774,Chennai,Biryani,3.6,2025-04-15,16
R3775,Jaipur,Italian,4.2,2025-01-04,18
R3776,Kolkata,Thai,4.2,2024-04-11,18
R3777,Chennai,Thai,4.8,2024-10-03,18
R3778,Ahmedabad,Chinese,3.0,2024-08-12,16
R3779,Jaipur,Multi Cuisine,3.3,2024-07-19,16
R3780,Bangalore,Biryani,3.4,2024-10-07,16
R3781,Delhi,Chinese,3.4,2024-02-07,21
R3782,Bangalore,Indian,3.5,2025-02-12,15
R3783,Jaipur,Italian,3.9,2024-06-21,18
R3784,Jaipur,Chinese,2.9,2024-10-28,24
R3785,Bangalore,Thai,3.7,2024-12-04,21
R3786,Mumbai,Indian,4.2,2024-08-17,20
R3787,Mumbai,Indian,4.3,2024-07-11,17
R3788,Jaipur,Chinese,3.9,2024-11-15,22
R3789,Bangalore,Chinese,4.6,2025-03-23,25
R3790,Jaipur,Biryani,3.2,2025-01-02,15
R3791,Hyderabad,Biryani,4.8,2024-10-16,18
R3792,Mumbai,Multi Cuisine,3.1,2024-07-14,26
R3793,Jaipur,Fast Food,3.5,2024-06-27,27
R3794,Bangalore,Thai,2.9,2024-01-17,25
R3795,Mumbai,Indian,4.7,2025-05-10,20
R3796,Delhi,Fast Food,4.0,2024-11-28,20
R3797,Kolkata,Biryani,4.2,2025-02-02,25
R3798,Lucknow,Indian,4.7,2024-11-18,18
R3799,Ahmedabad,Chinese,4.3,2024-02-26,24
R3800,Bangalore,Indian,4.8,2024-03-09,19
R3801,Kolkata,Chinese,3.9,2024-01-10,16
R3802,Lucknow,Italian,4.2,2025-02-05,16
R3803,Delhi,Chinese,3.1,2024-05-03,26
R3804,Jaipur,Indian,2.9,2024-09-20,23
R3805,Lucknow,Multi Cuisine,3.7,2025-03-23,20
R3806,Pune,Biryani,3.0,2024-09-28,26
R3807,Bangalore,Chinese,3.8,2024-11-23,24
R3808,Pune,Multi Cuisine,3.5,2025-03-30,20
R3809,Delhi,Fast Food,3.2,2024-05-11,18
R3810,Chennai,Italian,4.8,2024-08-03,18
R3811,Lucknow,Thai,4.7,2025-02-07,22
R3812,Jaipur,Italian,3.4,2024-01-30,15
R3813,Hyderabad,Chinese,3.7,2025-02-19,19
R3814,Hyderabad,Fast Food,4.1,2024-06-01,20
R3815,Bangalore,Fast Food,3.9,2025-04-10,19
R3816,Bangalore,Multi Cuisine,4.6,2025-04-23,24
R3817,Mumbai,Indian,4.8,2024-02-18,19
R3818,Hyderabad,Multi Cuisine,2.9,2025-01-02,16
R3819,Jaipur,Thai,3.7,2024-03-29,21
R3820,Hyderabad,Italian,3.6,2024-05-09,25
R3821,Chennai,Chinese,2.9,2024-04-07,15
R3822,Hyderabad,Fast Food,4.6,2024-07-06,19
R3823,Lucknow,Chinese,3.1,2025-05-09,20
R3824,Ahmedabad,Indian,2.9,2024-09-10,24
R3825,Jaipur,Chinese,3.0,2025-03-26,15
R3826,Pune,Chinese,3.7,2025-04-13,24
R3827,Chennai,Thai,3.6,2024-10-13,21
R3828,Lucknow,Fast Food,4.6,2025-04-12,15
R3829,Hyderabad,Thai,2.8,2024-02-17,18
R3830,Jaipur,Fast Food,4.6,2024-07-12,20
R3831,Hyderabad,Fast Food,3.6,2024-05-03,17
R3832,Mumbai,Biryani,3.2,2025-03-07,20
R3833,Jaipur,Indian,4.8,2024-01-30,17
R3834,Jaipur,Multi Cuisine,4.6,2024-08-19,27
R3835,Pune,Multi Cuisine,4.1,2024-12-01,23
