user_id,signup_date,city,acquisition_channel,is_premium
U3328,2025-11-01,Jaipur,Affiliate,0
U3329,2025-10-10,Lucknow,Influencer,0
U3330,2025-10-06,Bangalore,Referral,0
U3331,2025-12-26,Delhi,Meta Ads,0
U3332,2025-11-25,Mumbai,Affiliate,1
U3333,2025-11-02,Ahmedabad,Affiliate,0
U3334,2025-11-07,Lucknow,Unknown,0
U3335,2025-11-21,Pune,Unknown,0
U3336,2025-11-11,Delhi,Youtube Ads,0
U3337,2025-10-30,Jaipur,Youtube Ads,0
U3338,2025-10-29,Kolkata,Meta Ads,0
U3339,2025-08-17,Lucknow,Affiliate,0
U3340,2025-08-18,Bangalore,Google,0
U3341,2025-11-24,Kolkata,Meta Ads,0
U3342,2025-11-01,Pune,Affiliate,0
U3343,2025-10-30,Bangalore,Instagram,0
U3344,2025-10-21,Ahmedabad,Meta Ads,0
U3345,2025-10-07,Delhi,Youtube Ads,1
U3346,2025-11-22,Chennai,Influencer,0
U3347,2025-08-01,Ahmedabad,Instagram,0
U3348,2025-09-27,Bangalore,Instagram,0
U3349,2025-11-17,Lucknow,Instagram,1
U3350,2025-12-26,Pune,Referral,0
U3351,2025-11-24,Lucknow,Youtube Ads,0
U3352,2025-10-26,Mumbai,Google,0
U3353,2025-08-10,Jaipur,Referral,0
U3354,2025-09-28,Mumbai,Referral,0
U3355,2025-09-10,Chennai,Influencer,0
U3356,2025-11-13,Bangalore,Influencer,0
U3357,2025-12-11,Lucknow,Instagram,0
U3358,2025-11-30,Jaipur,Google,0
U3359,2025-12-23,Jaipur,Youtube Ads,1
U3360,2025-08-22,Kolkata,Influencer,0
U3361,2025-11-06,Lucknow,Google,1
U3362,2025-10-07,Chennai,Affiliate,0
U3363,2025-12-17,Jaipur,Meta Ads,0
U3364,2025-09-25,Kolkata,Referral,0
U3365,2025-12-27,Mumbai,Meta Ads,1
U3366,2025-11-07,Lucknow,Meta Ads,1
U3367,2025-10-15,Delhi,Influencer,0
U3368,2025-08-26,Lucknow,Google,1
U3369,2025-11-23,Lucknow,Youtube Ads,0
U3370,2025-12-25,Hyderabad,Unknown,1
U3371,2025-11-17,Lucknow,Meta Ads,1
U3372,2025-09-16,Ahmedabad,Referral,1
U3373,2025-10-10,Pune,Meta Ads,0
U3374,2025-09-09,Mumbai,Influencer,0
U3375,2025-12-11,Chennai,Google,0
U3376,2025-12-27,Jaipur,Unknown,0
U3377,2025-12-10,Pune,Meta Ads,0
U3378,2025-08-23,Pune,Unknown,0
U3379,2025-11-14,Kolkata,Unknown,0
U3380,2025-10-23,Chennai,Instagram,0
U3381,2025-12-21,Bangalore,Youtube Ads,0
U3382,2025-11-24,Bangalore,Influencer,0
U3383,2025-11-17,Chennai,Youtube Ads,1
U3384,2025-12-14,Hyderabad,Youtube Ads,0
U3385,2025-09-10,Chennai,Affiliate,1
U3386,2025-11-20,Jaipur,Meta Ads,0
U3387,2025-12-25,Chennai,Meta Ads,0
U3388,2025-11-20,Hyderabad,Affiliate,0
U3389,2025-11-11,Hyderabad,Google,0
U3390,2025-09-15,Delhi,Youtube Ads,0
U3391,2025-10-07,Lucknow,Google,0
U3392,2025-11-30,Hyderabad,Meta Ads,1
U3393,2025-08-15,Hyderabad,Youtube Ads,1
U3394,2025-12-07,Jaipur,Meta Ads,0
U3395,2025-11-19,Hyderabad,Affiliate,0
U3396,2025-08-24,Kolkata,Influencer,0
U3397,2025-08-27,Delhi,Unknown,0
U3398,2025-09-09,Kolkata,Google,0
U3399,2025-08-24,Mumbai,Meta Ads,0
U3400,2025-08-24,Ahmedabad,Instagram,0
U3401,2025-08-04,Delhi,Influencer,0
U3402,2025-10-06,Lucknow,Youtube Ads,0
U3403,2025-09-03,Bangalore,Influencer,1
U3404,2025-11-24,Ahmedabad,Instagram,1
U3405,2025-08-23,Lucknow,Affiliate,0
U3406,2025-11-17,Ahmedabad,Google,0
U3407,2025-10-08,Chennai,Google,0
U3408,2025-11-03,Chennai,Meta Ads,1
U3409,2025-10-01,Ahmedabad,Influencer,1
U3410,2025-09-26,Lucknow,Meta Ads,0
U3411,2025-09-23,Chennai,Youtube Ads,0
U3412,2025-10-09,Jaipur,Unknown,1
U3413,2025-11-09,Delhi,Influencer,0
U3414,2025-09-26,Chennai,Google,1
U3415,2025-12-16,Bangalore,Affiliate,0
U3416,2025-12-13,Bangalore,Google,0
U3417,2025-11-11,Mumbai,Meta Ads,0
U3418,2025-10-24,Bangalore,Google,0
U3419,2025-09-30,Kolkata,Influencer,0
U3420,2025-08-03,Ahmedabad,Instagram,1
U3421,2025-12-06,Ahmedabad,Affiliate,0
U3422,2025-10-25,Ahmedabad,Referral,0
U3423,2025-09-16,Delhi,Affiliate,0
U3424,2025-10-15,Kolkata,Affiliate,1
U3425,2025-09-07,Mumbai,Meta Ads,0
U3426,2025-12-19,Lucknow,Influencer,0
U3427,2025-10-26,Hyderabad,Referral,0
U3428,2025-09-27,Chennai,Youtube Ads,0
U3429,2025-09-19,Delhi,Meta Ads,1
U3430,2025-08-30,Hyderabad,Referral,0
U3431,2025-11-09,Hyderabad,Instagram,1
U3432,2025-08-25,Jaipur,Unknown,1
U3433,2025-11-20,Jaipur,Affiliate,0
U3434,2025-12-04,Lucknow,Affiliate,1
U3435,2025-12-01,Delhi,Affiliate,1
U3436,2025-09-16,Ahmedabad,Affiliate,1
U3437,2025-11-26,Hyderabad,Instagram,0
U3438,2025-09-08,Hyderabad,Affiliate,1
U3439,2025-08-16,Chennai,Referral,0
U3440,2025-08-22,Mumbai,Referral,1
U3441,2025-09-23,Delhi,Google,0
U3442,2025-12-27,Chennai,Instagram,0
U3443,2025-08-16,Kolkata,Google,0
U3444,2025-09-28,Lucknow,Affiliate,0
U3445,2025-08-31,Jaipur,Youtube Ads,1
U3446,2025-09-01,Mumbai,Instagram,1
U3447,2025-08-09,Ahmedabad,Youtube Ads,0
U3448,2025-12-17,Kolkata,Instagram,0
U3449,2025-08-10,Mumbai,Unknown,0
U3450,2025-08-17,Chennai,Influencer,0
U3451,2025-10-07,Kolkata,Unknown,0
U3452,2025-09-17,Bangalore,Influencer,1
U3453,2025-11-19,Mumbai,Youtube Ads,1
U3454,2025-12-01,Pune,Google,0
U3455,2025-12-27,Lucknow,Google,0
U3456,2025-11-09,Pune,Referral,0
U3457,2025-11-10,Hyderabad,Youtube Ads,0
U3458,2025-10-04,Delhi,Referral,1
U3459,2025-09-20,Chennai,Meta Ads,0
U3460,2025-09-05,Delhi,Youtube Ads,0
U3461,2025-10-20,Ahmedabad,Meta Ads,0
U3462,2025-12-05,Mumbai,Youtube Ads,0
U3463,2025-10-27,Jaipur,Meta Ads,0
U3464,2025-11-12,Jaipur,Referral,0
U3465,2025-08-15,Bangalore,Instagram,1
U3466,2025-11-04,Pune,Affiliate,0
U3467,2025-12-01,Jaipur,Influencer,0
U3468,2025-08-01,Kolkata,Google,1
U3469,2025-11-30,Hyderabad,Referral,0
U3470,2025-12-04,Bangalore,Youtube Ads,1
U3471,2025-09-26,Mumbai,Instagram,0
U3472,2025-10-20,Lucknow,Unknown,0
U3473,2025-10-12,Lucknow,Affiliate,0
U3474,2025-12-19,Delhi,Unknown,1
U3475,2025-10-09,Lucknow,Meta Ads,0
U3476,2025-08-06,Delhi,Youtube Ads,1
U3477,2025-10-23,Hyderabad,Unknown,0
U3478,2025-09-21,Hyderabad,Youtube Ads,0
U3479,2025-08-03,Jaipur,Affiliate,0
U3480,2025-10-20,Lucknow,Instagram,0
U3481,2025-10-02,Delhi,Youtube Ads,1
U3482,2025-09-18,Hyderabad,Unknown,1
U3483,2025-10-15,Bangalore,Instagram,0
U3484,2025-11-20,Jaipur,Influencer,0
U3485,2025-11-17,Chennai,Unknown,1
U3486,2025-10-04,Jaipur,Referral,1
U3487,2025-10-20,Lucknow,Youtube Ads,0
U3488,2025-08-15,Pune,Meta Ads,0
U3489,2025-11-08,Jaipur,Affiliate,1
U3490,2025-09-01,Delhi,Google,0
U3491,2025-11-04,Hyderabad,Affiliate,0
U3492,2025-12-06,Hyderabad,Unknown,0
U3493,2025-12-24,Lucknow,Unknown,0
U3494,2025-11-21,Lucknow,Meta Ads,0
U3495,2025-10-22,Pune,Youtube Ads,0
U3496,2025-09-12,Lucknow,Referral,0
U3497,2025-11-24,Delhi,Referral,1
U3498,2025-10-17,Lucknow,Affiliate,0
U3499,2025-09-27,Chennai,Google,0
U3500,2025-09-02,Bangalore,Meta Ads,1
U3501,2025-08-14,Delhi,Affiliate,0
U3502,2025-12-10,Pune,Google,0
U3503,2025-09-28,Bangalore,Instagram,1
U3504,2025-10-22,Hyderabad,Unknown,0
U3505,2025-12-12,Jaipur,Instagram,0
U3506,2025-11-29,Mumbai,Affiliate,0
U3507,2025-10-22,Delhi,Google,0
U3508,2025-08-27,Lucknow,Google,1
U3509,2025-10-19,Pune,Influencer,0
U3510,2025-12-12,Delhi,Instagram,0
U3511,2025-08-13,Delhi,Referral,0
U3512,2025-10-03,Kolkata,Referral,1
U3513,2025-12-25,Mumbai,Meta Ads,1
U3514,2025-10-19,Hyderabad,Instagram,0
U3515,2025-12-01,Hyderabad,Referral,0
U3516,2025-09-12,Mumbai,Google,1
U3517,2025-10-28,Pune,Affiliate,0
U3518,2025-12-26,Lucknow,Referral,0
U3519,2025-11-03,Mumbai,Meta Ads,1
U3520,2025-08-02,Ahmedabad,Google,0
U3521,2025-11-28,Hyderabad,Meta Ads,0
U3522,2025-08-22,Delhi,Youtube Ads,0
U3523,2025-11-23,Kolkata,Affiliate,0
U3524,2025-09-26,Pune,Influencer,0
U3525,2025-10-11,Pune,Google,0
U3526,2025-08-07,Bangalore,Influencer,0
U3527,2025-11-27,Lucknow,Youtube Ads,1
U3528,2025-11-22,Kolkata,Youtube Ads,0
U3529,2025-08-16,Pune,Youtube Ads,0
U3530,2025-10-22,Lucknow,Unknown,0
U3531,2025-10-11,Lucknow,Youtube Ads,0
U3532,2025-12-02,Jaipur,Affiliate,0
U3533,2025-11-21,Bangalore,Unknown,0
U3534,2025-08-12,Bangalore,Youtube Ads,0
U3535,2025-12-04,Hyderabad,Referral,0
U3536,2025-09-22,Bangalore,Meta Ads,0
U3537,2025-10-14,Hyderabad,Referral,0
U3538,2025-12-11,Pune,Google,0
U3539,2025-08-27,Delhi,Instagram,1
U3540,2025-12-18,Mumbai,Google,0
U3541,2025-12-23,Lucknow,Youtube Ads,0
U3542,2025-12-12,Pune,Influencer,1
U3543,2025-11-05,Pune,Meta Ads,0
U3544,2025-08-05,Delhi,Meta Ads,0
U3545,2025-09-26,Pune,Meta Ads,0
U3546,2025-10-17,Jaipur,Unknown,0
U3547,2025-10-08,Ahmedabad,Meta Ads,0
U3548,2025-11-26,Lucknow,Affiliate,1
U3549,2025-11-28,Chennai,Influencer,0
U3550,2025-09-28,Hyderabad,Instagram,0
U3551,2025-09-02,Pune,Google,0
U3552,2025-10-01,Chennai,Unknown,0
U3553,2025-09-19,Pune,Unknown,0
U3554,2025-11-20,Lucknow,Referral,0
U3555,2025-08-19,Bangalore,Google,0
U3556,2025-12-01,Kolkata,Google,1
U3557,2025-09-16,Ahmedabad,Meta Ads,0
U3558,2025-09-02,Chennai,Youtube Ads,0
U3559,2025-12-19,Chennai,Meta Ads,0
U3560,2025-10-23,Hyderabad,Unknown,1
U3561,2025-12-13,Lucknow,Google,0
U3562,2025-10-18,Chennai,Meta Ads,0
U3563,2025-08-14,Lucknow,Youtube Ads,1
U3564,2025-12-25,Ahmedabad,Referral,1
U3565,2025-12-06,Chennai,Instagram,0
U3566,2025-09-23,Jaipur,Unknown,0
U3567,2025-12-26,Delhi,Referral,1
U3568,2025-08-29,Kolkata,Referral,0
U3569,2025-08-24,Chennai,Affiliate,0
U3570,2025-10-21,Hyderabad,Instagram,0
U3571,2025-10-02,Bangalore,Referral,0
U3572,2025-11-13,Lucknow,Affiliate,0
U3573,2025-09-26,Kolkata,Influencer,0
U3574,2025-12-14,Mumbai,Affiliate,0
U3575,2025-10-01,Chennai,Google,0
U3576,2025-08-17,Mumbai,Meta Ads,0
U3577,2025-10-05,Kolkata,Referral,0
U3578,2025-08-06,Pune,Influencer,1
U3579,2025-09-27,Lucknow,Unknown,0
U3580,2025-10-08,Kolkata,Google,0
U3581,2025-10-01,Jaipur,Instagram,0
U3582,2025-10-21,Mumbai,Meta Ads,0
U3583,2025-10-10,Jaipur,Unknown,0
U3584,2025-12-09,Kolkata,Unknown,0
U3585,2025-08-10,Mumbai,Affiliate,1
U3586,2025-11-06,Lucknow,Influencer,0
U3587,2025-10-28,Mumbai,Referral,0
U3588,2025-09-04,Hyderabad,Affiliate,1
U3589,2025-08-02,Mumbai,Affiliate,1
U3590,2025-12-02,Delhi,Influencer,1
U3591,2025-08-24,Pune,Referral,0
U3592,2025-10-13,Lucknow,Referral,1
U3593,2025-08-22,Chennai,Youtube Ads,0
U3594,2025-09-08,Bangalore,Referral,0
U3595,2025-08-20,Delhi,Affiliate,0
U3596,2025-09-10,Jaipur,Meta Ads,1
U3597,2025-12-26,Ahmedabad,Youtube Ads,0
U3598,2025-11-16,Pune,Referral,0
U3599,2025-12-25,Pune,Referral,0
U3600,2025-10-23,Hyderabad,Influencer,1
U3601,2025-11-19,Mumbai,Unknown,0
U3602,2025-10-05,Hyderabad,Affiliate,0
U3603,2025-09-22,Mumbai,Referral,0
U3604,2025-09-03,Kolkata,Affiliate,1
U3605,2025-12-28,Jaipur,Instagram,0
U3606,2025-10-06,Mumbai,Influencer,0
U3607,2025-12-12,Jaipur,Google,0
U3608,2025-08-27,Jaipur,Unknown,0
U3609,2025-08-10,Ahmedabad,Youtube Ads,0
U3610,2025-10-12,Delhi,Unknown,1
U3611,2025-11-04,Chennai,Youtube Ads,0
U3612,2025-09-17,Lucknow,Affiliate,0
U3613,2025-10-09,Hyderabad,Influencer,1
U3614,2025-11-08,Kolkata,Referral,1
U3615,2025-09-28,Ahmedabad,Youtube Ads,1
U3616,2025-08-02,Lucknow,Affiliate,0
U3617,2025-10-04,Ahmedabad,Meta Ads,0
U3618,2025-10-22,Mumbai,Google,1
U3619,2025-08-10,Bangalore,Unknown,1
U3620,2025-09-22,Lucknow,Unknown,0
U3621,2025-10-18,Lucknow,Google,1
U3622,2025-09-28,Kolkata,Affiliate,0
U3623,2025-12-28,Hyderabad,Unknown,1
U3624,2025-09-17,Pune,Influencer,1
U3625,2025-12-27,Ahmedabad,Referral,0
U3626,2025-12-01,Ahmedabad,Affiliate,1
U3627,2025-08-22,Kolkata,Referral,0
U3628,2025-11-08,Mumbai,Youtube Ads,1
U3629,2025-11-06,Mumbai,Meta Ads,0
U3630,2025-08-25,Bangalore,Meta Ads,1
U3631,2025-08-28,Hyderabad,Meta Ads,0
U3632,2025-11-21,Delhi,Instagram,1
U3633,2025-09-14,Chennai,Google,0
U3634,2025-10-07,Kolkata,Meta Ads,0
U3635,2025-08-07,Lucknow,Unknown,0
U3636,2025-09-18,Chennai,Google,1
U3637,2025-12-15,Kolkata,Google,0
U3638,2025-10-22,Chennai,Referral,1
U3639,2025-12-07,Lucknow,Youtube Ads,1
U3640,2025-12-16,Ahmedabad,Unknown,1
U3641,2025-10-12,Kolkata,Instagram,0
U3642,2025-09-15,Delhi,Google,0
U3643,2025-11-14,Delhi,Referral,1
U3644,2025-09-01,Chennai,Meta Ads,0
U3645,2025-08-06,Mumbai,Referral,1
U3646,2025-12-23,Jaipur,Meta Ads,0
U3647,2025-10-13,Mumbai,Youtube Ads,0
U3648,2025-11-22,Jaipur,Unknown,1
U3649,2025-08-27,Lucknow,Affiliate,1
U3650,2025-09-23,Mumbai,Affiliate,0
U3651,2025-10-24,Hyderabad,Youtube Ads,0
U3652,2025-12-05,Bangalore,Instagram,1
U3653,2025-11-19,Pune,Youtube Ads,0
U3654,2025-08-15,Hyderabad,Influencer,0
U3655,2025-12-10,Jaipur,Meta Ads,0
U3656,2025-11-01,Jaipur,Referral,0
U3657,2025-12-01,Lucknow,Affiliate,0
U3658,2025-10-12,Jaipur,Youtube Ads,0
U3659,2025-12-25,Bangalore,Google,1
U3660,2025-10-31,Bangalore,Instagram,1
U3661,2025-08-17,Hyderabad,Meta Ads,0
U3662,2025-09-12,Jaipur,Google,0
U3663,2025-11-29,Pune,Affiliate,1
U3664,2025-09-10,Jaipur,Referral,0
U3665,2025-09-08,Ahmedabad,Affiliate,1
U3666,2025-11-21,Kolkata,Instagram,0
U3667,2025-11-19,Chennai,Influencer,0
U3668,2025-09-16,Jaipur,Meta Ads,0
U3669,2025-10-02,Hyderabad,Instagram,0
U3670,2025-11-18,Hyderabad,Google,0
U3671,2025-10-08,Ahmedabad,Google,0
U3672,2025-09-12,Hyderabad,Instagram,0
U3673,2025-09-03,Kolkata,Youtube Ads,1
U3674,2025-09-09,Hyderabad,Youtube Ads,0
U3675,2025-09-30,Delhi,Google,0
U3676,2025-10-01,Lucknow,Youtube Ads,0
U3677,2025-09-27,Jaipur,Unknown,0
U3678,2025-10-14,Hyderabad,Meta Ads,1
U3679,2025-08-16,Bangalore,Instagram,0
U3680,2025-10-21,Bangalore,Meta Ads,1
U3681,2025-11-02,Jaipur,Google,0
U3682,2025-09-17,Ahmedabad,Youtube Ads,0
U3683,2025-12-16,Lucknow,Meta Ads,1
U3684,2025-10-21,Kolkata,Affiliate,1
U3685,2025-09-07,Kolkata,Referral,0
U3686,2025-12-05,Hyderabad,Youtube Ads,0
U3687,2025-08-19,Bangalore,Unknown,0
U3688,2025-10-02,Hyderabad,Unknown,0
U3689,2025-10-16,Pune,Referral,0
U3690,2025-12-09,Hyderabad,Referral,1
U3691,2025-11-10,Hyderabad,Meta Ads,1
U3692,2025-10-04,Mumbai,Meta Ads,0
U3693,2025-11-28,Kolkata,Affiliate,0
U3694,2025-10-30,Pune,Meta Ads,0
U3695,2025-08-08,Mumbai,Referral,1
U3696,2025-10-12,Chennai,Unknown,0
U3697,2025-12-12,Pune,Affiliate,1
U3698,2025-11-15,Chennai,Referral,0
U3699,2025-10-28,Hyderabad,Influencer,0
U3700,2025-09-08,Jaipur,Affiliate,0
U3701,2025-11-21,Bangalore,Affiliate,0
U3702,2025-08-28,Mumbai,Meta Ads,0
U3703,2025-11-05,Jaipur,Meta Ads,0
U3704,2025-09-06,Ahmedabad,Google,1
U3705,2025-12-15,Jaipur,Referral,1
U3706,2025-10-21,Lucknow,Influencer,0
U3707,2025-09-25,Bangalore,Meta Ads,1
U3708,2025-10-24,Delhi,Google,1
U3709,2025-08-02,Delhi,Meta Ads,1
U3710,2025-09-27,Bangalore,Unknown,0
U3711,2025-11-15,Hyderabad,Youtube Ads,0
U3712,2025-12-01,Mumbai,Affiliate,0
U3713,2025-11-22,Ahmedabad,Unknown,0
U3714,2025-11-15,Bangalore,Affiliate,1
U3715,2025-09-06,Hyderabad,Referral,1
U3716,2025-10-18,Pune,Youtube Ads,1
U3717,2025-10-31,Lucknow,Instagram,0
U3718,2025-08-18,Pune,Referral,0
U3719,2025-11-06,Mumbai,Affiliate,0
U3720,2025-10-02,Pune,Instagram,0
U3721,2025-12-28,Hyderabad,Influencer,0
U3722,2025-12-17,Chennai,Instagram,0
U3723,2025-08-04,Kolkata,Influencer,0
U3724,2025-12-13,Kolkata,Referral,0
U3725,2025-09-30,Pune,Unknown,0
U3726,2025-11-15,Lucknow,Referral,1
U3727,2025-09-23,Pune,Affiliate,0
U3728,2025-10-27,Pune,Youtube Ads,1
U3729,2025-10-07,Hyderabad,Unknown,1
U3730,2025-12-07,Bangalore,Affiliate,0
U3731,2025-09-24,Delhi,Influencer,1
U3732,2025-08-03,Bangalore,Meta Ads,0
U3733,2025-11-29,Bangalore,Meta Ads,1
U3734,2025-12-07,Jaipur,Youtube Ads,1
U3735,2025-11-10,Bangalore,Unknown,1
U3736,2025-09-07,Ahmedabad,Google,0
U3737,2025-10-24,Ahmedabad,Unknown,1
U3738,2025-12-11,Bangalore,Google,1
U3739,2025-10-31,Lucknow,Affiliate,1
U3740,2025-08-21,Lucknow,Referral,0
U3741,2025-11-17,Pune,Affiliate,0
U3742,2025-09-16,Ahmedabad,Referral,0
U3743,2025-10-23,Ahmedabad,Meta Ads,1
U3744,2025-10-22,Lucknow,Google,0
U3745,2025-09-04,Lucknow,Referral,1
U3746,2025-10-08,Jaipur,Influencer,0
U3747,2025-12-07,Jaipur,Affiliate,0
U3748,2025-12-18,Ahmedabad,Affiliate,0
U3749,2025-08-27,Kolkata,Affiliate,1
U3750,2025-09-25,Lucknow,Youtube Ads,0
U3751,2025-08-23,Bangalore,Unknown,0
U3752,2025-08-21,Kolkata,Affiliate,0
U3753,2025-09-30,Hyderabad,Unknown,0
U3754,2025-10-02,Mumbai,Instagram,1
U3755,2025-11-30,Ahmedabad,Google,0
U3756,2025-09-21,Mumbai,Instagram,0
U3757,2025-10-27,Delhi,Instagram,0
U3758,2025-09-24,Chennai,Unknown,0
U3759,2025-09-15,Lucknow,Unknown,0
U3760,2025-09-01,Jaipur,Youtube Ads,0
U3761,2025-09-24,Chennai,Influencer,0
U3762,2025-11-04,Mumbai,Google,0
U3763,2025-12-11,Lucknow,Google,0
U3764,2025-09-05,Hyderabad,Meta Ads,0
U3765,2025-11-18,Ahmedabad,Google,0
U3766,2025-11-14,Kolkata,Influencer,0
U3767,2025-09-27,Chennai,Youtube Ads,0
U3768,2025-09-08,Hyderabad,Affiliate,0
U3769,2025-10-19,Chennai,Affiliate,1
U3770,2025-11-05,Kolkata,Youtube Ads,0
U3771,2025-11-21,Chennai,Google,0
U3772,2025-09-30,Ahmedabad,Unknown,1
U3773,2025-12-15,Kolkata,Instagram,0
U3774,2025-08-06,Kolkata,Google,0
U3775,2025-11-17,Jaipur,Meta Ads,0
U3776,2025-09-04,Ahmedabad,Google,1
U3777,2025-09-08,Ahmedabad,Instagram,1
U3778,2025-12-28,Pune,Referral,1
U3779,2025-11-26,Kolkata,Google,0
U3780,2025-08-05,Ahmedabad,Google,1
U3781,2025-10-26,Chennai,Affiliate,1
U3782,2025-10-15,Lucknow,Instagram,1
U3783,2025-09-26,Mumbai,Meta Ads,0
U3784,2025-12-05,Kolkata,Influencer,0
U3785,2025-08-29,Lucknow,Google,1
U3786,2025-10-26,Bangalore,Meta Ads,0
U3787,2025-12-19,Lucknow,Google,1
U3788,2025-09-15,Ahmedabad,Referral,0
U3789,2025-11-24,Pune,Instagram,0
U3790,2025-11-20,Hyderabad,Google,1
U3791,2025-09-14,Mumbai,Referral,0
U3792,2025-12-23,Kolkata,Google,1
U3793,2025-11-12,Delhi,Unknown,0
U3794,2025-10-24,Kolkata,Referral,0
U3795,2025-12-12,Lucknow,Meta Ads,0
U3796,2025-11-16,Lucknow,Influencer,0
U3797,2025-08-18,Kolkata,Influencer,1
U3798,2025-11-02,Lucknow,Youtube Ads,0
U3799,2025-12-28,Bangalore,Unknown,0
U3800,2025-09-02,Hyderabad,Influencer,0
U3801,2025-12-04,Hyderabad,Youtube Ads,0
U3802,2025-11-30,Hyderabad,Influencer,1
U3803,2025-12-16,Jaipur,Google,0
U3804,2025-11-23,Pune,Referral,0
U3805,2025-08-28,Lucknow,Instagram,1
U3806,2025-08-11,Jaipur,Youtube Ads,0
U3807,2025-09-16,Hyderabad,Youtube Ads,0
U3808,2025-12-05,Kolkata,Influencer,0
U3809,2025-12-25,Lucknow,Influencer,0
U3810,2025-11-26,Jaipur,Meta Ads,0
U3811,2025-12-21,Lucknow,Influencer,1
U3812,2025-12-04,Bangalore,Affiliate,0
U3813,2025-10-11,Bangalore,Influencer,1
U3814,2025-11-15,Pune,Google,0
U3815,2025-12-15,Ahmedabad,Referral,1
U3816,2025-09-02,Delhi,Influencer,1
U3817,2025-08-19,Hyderabad,Unknown,0
U3818,2025-10-13,Ahmedabad,Referral,0
U3819,2025-11-06,Pune,Instagram,0
U3820,2025-12-19,Mumbai,Referral,0
U3821,2025-12-07,Ahmedabad,Unknown,0
U3822,2025-11-01,Delhi,Google,0
U3823,2025-09-17,Delhi,Meta Ads,0
U3824,2025-10-03,Kolkata,Unknown,0
U3825,2025-09-30,Lucknow,Meta Ads,0
U3826,2025-09-08,Bangalore,Meta Ads,0
U3827,2025-12-06,Ahmedabad,Unknown,0
U3828,2025-10-27,Jaipur,Unknown,0
U3829,2025-08-26,Ahmedabad,Affiliate,0
U3830,2025-08-17,Delhi,Influencer,0
U3831,2025-10-10,Delhi,Meta Ads,1
U3832,2025-08-13,Pune,Google,0
U3833,2025-10-08,Delhi,Influencer,0
U3834,2025-08-26,Ahmedabad,Influencer,1
U3835,2025-09-18,Pune,Influencer,1
U3836,2025-08-07,Chennai,Affiliate,0
U3837,2025-09-27,Pune,Meta Ads,0
U3838,2025-09-18,Hyderabad,Referral,1
U3839,2025-11-11,Delhi,Google,0
U3840,2025-09-22,Kolkata,Google,0
U3841,2025-10-01,Lucknow,Influencer,0
U3842,2025-08-17,Jaipur,Meta Ads,0
U3843,2025-08-25,Hyderabad,Referral,0
U3844,2025-12-09,Hyderabad,Referral,0
U3845,2025-08-29,Jaipur,Unknown,0
U3846,2025-11-25,Hyderabad,Meta Ads,1
U3847,2025-08-26,Lucknow,Meta Ads,1
U3848,2025-12-02,Hyderabad,Google,1
U3849,2025-12-22,Ahmedabad,Youtube Ads,0
U3850,2025-08-25,Hyderabad,Instagram,0
U3851,2025-09-23,Jaipur,Influencer,0
U3852,2025-10-12,Ahmedabad,Meta Ads,0
U3853,2025-11-28,Chennai,Unknown,0
U3854,2025-09-25,Jaipur,Google,0
U3855,2025-10-04,Ahmedabad,Influencer,0
U3856,2025-11-01,Lucknow,Referral,0
U3857,2025-10-25,Hyderabad,Referral,1
U3858,2025-10-19,Hyderabad,Influencer,0
U3859,2025-11-16,Delhi,Instagram,0
U3860,2025-11-26,Hyderabad,Google,1
U3861,2025-10-22,Ahmedabad,Affiliate,0
U3862,2025-12-25,Chennai,Unknown,1
U3863,2025-08-15,Pune,Google,1
U3864,2025-12-09,Hyderabad,Affiliate,0
U3865,2025-12-17,Chennai,Referral,1
U3866,2025-08-30,Lucknow,Referral,1
U3867,2025-09-26,Ahmedabad,Affiliate,0
U3868,2025-12-24,Jaipur,Affiliate,1
U3869,2025-12-06,Bangalore,Instagram,0
U3870,2025-09-17,Lucknow,Influencer,1
U3871,2025-12-14,Hyderabad,Google,0
U3872,2025-08-22,Delhi,Referral,0
U3873,2025-08-06,Chennai,Unknown,0
U3874,2025-11-12,Hyderabad,Referral,0
U3875,2025-09-05,Pune,Google,1
U3876,2025-10-18,Pune,Influencer,1
U3877,2025-11-24,Lucknow,Affiliate,0
U3878,2025-09-26,Pune,Instagram,1
U3879,2025-09-18,Bangalore,Youtube Ads,1
U3880,2025-10-21,Kolkata,Influencer,1
U3881,2025-10-05,Bangalore,Referral,0
U3882,2025-10-16,Pune,Influencer,0
U3883,2025-09-14,Lucknow,Instagram,0
U3884,2025-10-18,Delhi,Influencer,0
U3885,2025-08-20,Ahmedabad,Affiliate,1
U3886,2025-12-01,Kolkata,Meta Ads,0
U3887,2025-10-06,Jaipur,Google,0
U3888,2025-10-22,Bangalore,Referral,0
U3889,2025-08-03,Ahmedabad,Google,1
U3890,2025-10-03,Mumbai,Unknown,0
U3891,2025-09-09,Jaipur,Google,0
U3892,2025-09-28,Delhi,Youtube Ads,0
U3893,2025-10-01,Lucknow,Meta Ads,0
U3894,2025-12-10,Kolkata,Affiliate,0
U3895,2025-09-29,Lucknow,Affiliate,1
U3896,2025-11-24,Delhi,Unknown,0
U3897,2025-10-14,Pune,Youtube Ads,1
U3898,2025-11-30,Delhi,Google,0
U3899,2025-11-15,Hyderabad,Meta Ads,0
U3900,2025-11-04,Kolkata,Affiliate,1
U3901,2025-10-30,Mumbai,Affiliate,0
